time,bikeid,station_id,event
2015-02-06 22:01:00+00,16785,509,undock
2015-02-06 22:01:00+00,17452,446,undock
2015-02-06 22:01:00+00,14843,522,undock
2015-02-06 22:02:00+00,17420,302,dock
2015-02-06 22:02:00+00,18259,403,dock
2015-02-06 22:02:00+00,21376,223,undock
2015-02-06 22:02:00+00,17225,263,undock
2015-02-06 22:02:00+00,17784,237,undock
2015-02-06 22:02:00+00,21322,173,undock
2015-02-06 22:02:00+00,21151,433,undock
2015-02-06 22:02:00+00,15960,461,undock
2015-02-06 22:02:00+00,17547,433,undock
2015-02-06 22:02:00+00,16238,503,undock
2015-02-06 22:03:00+00,20275,361,dock
2015-02-06 22:03:00+00,17453,494,dock
2015-02-06 22:03:00+00,16503,280,undock
2015-02-06 22:03:00+00,16600,237,undock
2015-02-06 22:03:00+00,15956,387,undock
2015-02-06 22:03:00+00,21520,514,undock
2015-02-06 22:03:00+00,21575,116,undock
2015-02-06 22:03:00+00,17565,407,undock
2015-02-06 22:04:00+00,21160,432,dock
2015-02-06 22:04:00+00,17452,494,dock
2015-02-06 22:04:00+00,14843,441,dock
2015-02-06 22:04:00+00,16737,251,undock
2015-02-06 22:04:00+00,16147,462,undock
2015-02-06 22:05:00+00,17432,340,dock
2015-02-06 22:05:00+00,17547,236,dock
2015-02-06 22:05:00+00,16238,461,dock
2015-02-06 22:05:00+00,15573,307,undock
2015-02-06 22:05:00+00,21540,492,undock
2015-02-06 22:05:00+00,17429,284,undock
2015-02-06 22:05:00+00,20838,336,undock
2015-02-06 22:05:00+00,14726,335,undock
2015-02-06 22:06:00+00,19630,439,dock
2015-02-06 22:06:00+00,19619,448,dock
2015-02-06 22:06:00+00,15960,237,dock
2015-02-06 22:06:00+00,21575,482,dock
2015-02-06 22:06:00+00,16676,274,undock
2015-02-06 22:06:00+00,20772,435,undock
2015-02-06 22:06:00+00,19630,439,undock
2015-02-06 22:07:00+00,19774,307,dock
2015-02-06 22:07:00+00,19481,422,dock
2015-02-06 22:07:00+00,19171,250,dock
2015-02-06 22:07:00+00,16785,466,dock
2015-02-06 22:07:00+00,21322,515,dock
2015-02-06 22:07:00+00,21151,236,dock
2015-02-06 22:07:00+00,21520,72,dock
2015-02-06 22:07:00+00,17565,217,dock
2015-02-06 22:07:00+00,15545,523,undock
2015-02-06 22:07:00+00,18797,2012,undock
2015-02-06 22:07:00+00,15940,530,undock
2015-02-06 22:07:00+00,15585,300,undock
2015-02-06 22:07:00+00,17617,258,undock
2015-02-06 22:08:00+00,14769,492,dock
2015-02-06 22:08:00+00,16262,473,dock
2015-02-06 22:08:00+00,15956,426,dock
2015-02-06 22:08:00+00,19630,439,dock
2015-02-06 22:08:00+00,18087,2002,undock
2015-02-06 22:08:00+00,15876,498,undock
2015-02-06 22:08:00+00,18709,505,undock
2015-02-06 22:08:00+00,20587,459,undock
2015-02-06 22:09:00+00,19563,295,dock
2015-02-06 22:09:00+00,18319,515,dock
2015-02-06 22:09:00+00,18996,304,undock
2015-02-06 22:09:00+00,17431,274,undock
2015-02-06 22:10:00+00,20191,529,dock
2015-02-06 22:10:00+00,17784,312,dock
2015-02-06 22:10:00+00,16600,312,dock
2015-02-06 22:10:00+00,17431,274,dock
2015-02-06 22:10:00+00,17452,494,undock
2015-02-06 22:10:00+00,19171,250,undock
2015-02-06 22:10:00+00,14691,494,undock
2015-02-06 22:10:00+00,18139,446,undock
2015-02-06 22:10:00+00,18490,483,undock
2015-02-06 22:11:00+00,16994,494,dock
2015-02-06 22:11:00+00,17617,397,dock
2015-02-06 22:11:00+00,20942,483,undock
2015-02-06 22:12:00+00,15585,432,dock
2015-02-06 22:12:00+00,19646,459,undock
2015-02-06 22:13:00+00,17204,503,dock
2015-02-06 22:13:00+00,19480,503,dock
2015-02-06 22:13:00+00,17225,317,dock
2015-02-06 22:13:00+00,16147,497,dock
2015-02-06 22:13:00+00,15940,495,dock
2015-02-06 22:13:00+00,18490,293,dock
2015-02-06 22:13:00+00,17954,417,undock
2015-02-06 22:13:00+00,17680,546,undock
2015-02-06 22:13:00+00,19628,527,undock
2015-02-06 22:13:00+00,15313,404,undock
2015-02-06 22:13:00+00,18427,342,undock
2015-02-06 22:14:00+00,19507,428,dock
2015-02-06 22:14:00+00,16737,301,dock
2015-02-06 22:14:00+00,14726,433,dock
2015-02-06 22:14:00+00,20587,238,dock
2015-02-06 22:14:00+00,15418,518,undock
2015-02-06 22:14:00+00,19265,335,undock
2015-02-06 22:14:00+00,17209,414,undock
2015-02-06 22:14:00+00,15209,491,undock
2015-02-06 22:15:00+00,15696,432,dock
2015-02-06 22:15:00+00,19124,432,dock
2015-02-06 22:15:00+00,16503,401,dock
2015-02-06 22:15:00+00,20772,472,dock
2015-02-06 22:15:00+00,18797,491,dock
2015-02-06 22:15:00+00,19000,432,undock
2015-02-06 22:15:00+00,14648,475,undock
2015-02-06 22:15:00+00,18870,502,undock
2015-02-06 22:16:00+00,21376,318,dock
2015-02-06 22:16:00+00,16676,407,dock
2015-02-06 22:16:00+00,18139,498,dock
2015-02-06 22:16:00+00,18454,264,undock
2015-02-06 22:16:00+00,19507,428,undock
2015-02-06 22:16:00+00,19961,507,undock
2015-02-06 22:17:00+00,20838,435,dock
2015-02-06 22:17:00+00,18996,82,dock
2015-02-06 22:17:00+00,18427,411,dock
2015-02-06 22:17:00+00,16257,247,undock
2015-02-06 22:17:00+00,17479,349,undock
2015-02-06 22:18:00+00,21618,306,dock
2015-02-06 22:18:00+00,17429,2021,dock
2015-02-06 22:18:00+00,15545,440,dock
2015-02-06 22:18:00+00,20942,317,dock
2015-02-06 22:19:00+00,18453,502,dock
2015-02-06 22:19:00+00,21540,167,dock
2015-02-06 22:19:00+00,18709,137,dock
2015-02-06 22:19:00+00,15313,466,dock
2015-02-06 22:19:00+00,15134,466,undock
2015-02-06 22:19:00+00,21322,515,undock
2015-02-06 22:20:00+00,20032,507,dock
2015-02-06 22:20:00+00,18870,412,dock
2015-02-06 22:20:00+00,17162,441,undock
2015-02-06 22:20:00+00,20352,500,undock
2015-02-06 22:21:00+00,15573,341,dock
2015-02-06 22:21:00+00,19171,334,dock
2015-02-06 22:21:00+00,19628,537,dock
2015-02-06 22:21:00+00,17479,265,dock
2015-02-06 22:21:00+00,20587,238,undock
2015-02-06 22:22:00+00,17452,284,dock
2015-02-06 22:22:00+00,14691,284,dock
2015-02-06 22:22:00+00,17954,295,dock
2015-02-06 22:22:00+00,17680,167,dock
2015-02-06 22:22:00+00,21322,478,dock
2015-02-06 22:22:00+00,16419,382,undock
2015-02-06 22:23:00+00,15209,501,dock
2015-02-06 22:23:00+00,19130,2002,undock
2015-02-06 22:24:00+00,20587,284,dock
2015-02-06 22:24:00+00,20840,383,undock
2015-02-06 22:25:00+00,18638,251,undock
2015-02-06 22:25:00+00,17609,334,undock
2015-02-06 22:25:00+00,20327,352,undock
2015-02-06 22:25:00+00,19628,537,undock
2015-02-06 22:25:00+00,19098,293,undock
2015-02-06 22:26:00+00,17209,307,dock
2015-02-06 22:26:00+00,19961,492,dock
2015-02-06 22:26:00+00,15134,285,dock
2015-02-06 22:26:00+00,16419,223,dock
2015-02-06 22:26:00+00,18042,459,undock
2015-02-06 22:26:00+00,15549,335,undock
2015-02-06 22:26:00+00,15956,426,undock
2015-02-06 22:26:00+00,17266,510,undock
2015-02-06 22:27:00+00,19646,507,dock
2015-02-06 22:27:00+00,16213,173,undock
2015-02-06 22:27:00+00,19746,472,undock
2015-02-06 22:28:00+00,14648,302,dock
2015-02-06 22:28:00+00,18454,291,dock
2015-02-06 22:28:00+00,20955,363,undock
2015-02-06 22:29:00+00,19265,442,dock
2015-02-06 22:29:00+00,19507,487,dock
2015-02-06 22:29:00+00,17266,450,dock
2015-02-06 22:29:00+00,14794,478,undock
2015-02-06 22:29:00+00,16539,233,undock
2015-02-06 22:30:00+00,19000,329,dock
2015-02-06 22:30:00+00,20840,375,dock
2015-02-06 22:30:00+00,15387,250,undock
2015-02-06 22:31:00+00,15876,147,dock
2015-02-06 22:31:00+00,20352,505,dock
2015-02-06 22:31:00+00,19746,167,dock
2015-02-06 22:31:00+00,19542,499,undock
2015-02-06 22:31:00+00,16480,352,undock
2015-02-06 22:31:00+00,21053,151,undock
2015-02-06 22:31:00+00,15312,455,undock
2015-02-06 22:31:00+00,17389,268,undock
2015-02-06 22:31:00+00,16561,476,undock
2015-02-06 22:32:00+00,18087,236,dock
2015-02-06 22:32:00+00,16257,296,dock
2015-02-06 22:32:00+00,19098,537,dock
2015-02-06 22:32:00+00,20557,419,undock
2015-02-06 22:32:00+00,14689,402,undock
2015-02-06 22:32:00+00,17635,435,undock
2015-02-06 22:32:00+00,18870,412,undock
2015-02-06 22:32:00+00,18885,375,undock
2015-02-06 22:32:00+00,16144,268,undock
2015-02-06 22:33:00+00,20687,307,dock
2015-02-06 22:33:00+00,15956,247,dock
2015-02-06 22:33:00+00,16257,296,undock
2015-02-06 22:33:00+00,17326,517,undock
2015-02-06 22:33:00+00,14586,462,undock
2015-02-06 22:34:00+00,16561,526,dock
2015-02-06 22:34:00+00,16144,268,dock
2015-02-06 22:34:00+00,17695,529,undock
2015-02-06 22:34:00+00,20357,533,undock
2015-02-06 22:34:00+00,19783,464,undock
2015-02-06 22:34:00+00,18469,436,undock
2015-02-06 22:35:00+00,14814,326,dock
2015-02-06 22:35:00+00,19628,462,dock
2015-02-06 22:35:00+00,15549,473,dock
2015-02-06 22:35:00+00,16539,274,dock
2015-02-06 22:35:00+00,17310,128,undock
2015-02-06 22:35:00+00,17935,327,undock
2015-02-06 22:36:00+00,15418,263,dock
2015-02-06 22:36:00+00,17746,457,undock
2015-02-06 22:37:00+00,18287,296,dock
2015-02-06 22:37:00+00,18885,382,dock
2015-02-06 22:37:00+00,14586,434,dock
2015-02-06 22:37:00+00,18287,296,undock
2015-02-06 22:37:00+00,18147,291,undock
2015-02-06 22:37:00+00,19507,487,undock
2015-02-06 22:37:00+00,19132,257,undock
2015-02-06 22:38:00+00,20327,461,dock
2015-02-06 22:38:00+00,18042,426,dock
2015-02-06 22:38:00+00,17389,473,dock
2015-02-06 22:38:00+00,18870,291,dock
2015-02-06 22:38:00+00,19687,454,undock
2015-02-06 22:38:00+00,21382,458,undock
2015-02-06 22:38:00+00,15815,533,undock
2015-02-06 22:39:00+00,16213,528,dock
2015-02-06 22:39:00+00,17635,459,dock
2015-02-06 22:39:00+00,19652,151,undock
2015-02-06 22:40:00+00,17609,439,dock
2015-02-06 22:40:00+00,17326,476,dock
2015-02-06 22:40:00+00,19652,151,dock
2015-02-06 22:40:00+00,17507,263,undock
2015-02-06 22:40:00+00,20292,224,undock
2015-02-06 22:41:00+00,17935,363,dock
2015-02-06 22:41:00+00,17746,422,dock
2015-02-06 22:41:00+00,21600,487,undock
2015-02-06 22:41:00+00,14923,335,undock
2015-02-06 22:42:00+00,21053,410,dock
2015-02-06 22:42:00+00,15312,305,dock
2015-02-06 22:42:00+00,16257,302,dock
2015-02-06 22:42:00+00,18469,274,dock
2015-02-06 22:42:00+00,15690,483,undock
2015-02-06 22:42:00+00,18210,2004,undock
2015-02-06 22:42:00+00,19938,447,undock
2015-02-06 22:43:00+00,14794,435,dock
2015-02-06 22:43:00+00,20241,345,undock
2015-02-06 22:44:00+00,15387,394,dock
2015-02-06 22:44:00+00,14689,473,dock
2015-02-06 22:45:00+00,19132,309,dock
2015-02-06 22:45:00+00,21382,521,dock
2015-02-06 22:45:00+00,15815,472,dock
2015-02-06 22:45:00+00,20241,345,dock
2015-02-06 22:45:00+00,18620,442,undock
2015-02-06 22:45:00+00,18973,449,undock
2015-02-06 22:45:00+00,20327,461,undock
2015-02-06 22:45:00+00,20128,348,undock
2015-02-06 22:46:00+00,20955,358,dock
2015-02-06 22:46:00+00,19783,449,dock
2015-02-06 22:46:00+00,19938,480,dock
2015-02-06 22:46:00+00,17172,263,undock
2015-02-06 22:46:00+00,17299,531,undock
2015-02-06 22:46:00+00,20643,335,undock
2015-02-06 22:47:00+00,19130,504,dock
2015-02-06 22:47:00+00,16480,488,dock
2015-02-06 22:47:00+00,19507,401,dock
2015-02-06 22:47:00+00,15354,2009,undock
2015-02-06 22:47:00+00,20718,483,undock
2015-02-06 22:47:00+00,16728,504,undock
2015-02-06 22:48:00+00,18147,326,dock
2015-02-06 22:48:00+00,20111,545,undock
2015-02-06 22:49:00+00,20357,453,dock
2015-02-06 22:49:00+00,20292,250,dock
2015-02-06 22:49:00+00,21600,280,dock
2015-02-06 22:49:00+00,14923,263,dock
2015-02-06 22:49:00+00,19334,525,undock
2015-02-06 22:50:00+00,18975,461,undock
2015-02-06 22:50:00+00,19723,401,undock
2015-02-06 22:50:00+00,16534,258,undock
2015-02-06 22:50:00+00,18459,401,undock
2015-02-06 22:51:00+00,18210,280,dock
2015-02-06 22:51:00+00,20643,475,dock
2015-02-06 22:51:00+00,16728,2012,dock
2015-02-06 22:51:00+00,17562,382,undock
2015-02-06 22:52:00+00,17310,394,dock
2015-02-06 22:52:00+00,19687,461,dock
2015-02-06 22:52:00+00,20128,146,dock
2015-02-06 22:52:00+00,19231,509,undock
2015-02-06 22:53:00+00,21269,502,dock
2015-02-06 22:53:00+00,15690,412,dock
2015-02-06 22:53:00+00,20327,334,dock
2015-02-06 22:53:00+00,21053,410,undock
2015-02-06 22:53:00+00,16210,147,undock
2015-02-06 22:54:00+00,17695,284,dock
2015-02-06 22:54:00+00,18973,492,dock
2015-02-06 22:54:00+00,16534,384,dock
2015-02-06 22:54:00+00,18459,265,dock
2015-02-06 22:54:00+00,17693,504,undock
2015-02-06 22:54:00+00,15690,412,undock
2015-02-06 22:54:00+00,16949,482,undock
2015-02-06 22:55:00+00,18638,372,dock
2015-02-06 22:55:00+00,19723,265,dock
2015-02-06 22:55:00+00,19803,498,undock
2015-02-06 22:55:00+00,14636,293,undock
2015-02-06 22:56:00+00,19542,444,dock
2015-02-06 22:56:00+00,20557,409,dock
2015-02-06 22:56:00+00,20718,116,dock
2015-02-06 22:56:00+00,19217,498,undock
2015-02-06 22:57:00+00,17562,483,dock
2015-02-06 22:57:00+00,16210,3002,dock
2015-02-06 22:57:00+00,21107,417,undock
2015-02-06 22:57:00+00,17488,456,undock
2015-02-06 22:58:00+00,17172,326,dock
2015-02-06 22:58:00+00,17299,411,dock
2015-02-06 22:58:00+00,14636,280,dock
2015-02-06 22:58:00+00,15876,147,undock
2015-02-06 22:58:00+00,17201,380,undock
2015-02-06 22:59:00+00,18287,401,dock
2015-02-06 22:59:00+00,21053,295,dock
2015-02-06 22:59:00+00,21124,393,undock
2015-02-06 22:59:00+00,19098,537,undock
2015-02-06 22:59:00+00,19687,461,undock
2015-02-06 22:59:00+00,18490,293,undock
2015-02-06 23:00:00+00,19334,519,dock
2015-02-06 23:00:00+00,20732,127,undock
2015-02-06 23:00:00+00,20955,358,undock
2015-02-06 23:01:00+00,17162,3002,dock
2015-02-06 23:01:00+00,20111,334,dock
2015-02-06 23:01:00+00,18975,223,dock
2015-02-06 23:01:00+00,17276,116,undock
2015-02-06 23:01:00+00,18466,265,undock
2015-02-06 23:01:00+00,20245,477,undock
2015-02-06 23:01:00+00,15911,271,undock
2015-02-06 23:02:00+00,18620,401,dock
2015-02-06 23:02:00+00,16949,491,dock
2015-02-06 23:02:00+00,17488,164,dock
2015-02-06 23:02:00+00,17400,335,undock
2015-02-06 23:02:00+00,16994,476,undock
2015-02-06 23:03:00+00,15313,466,undock
2015-02-06 23:03:00+00,20357,453,undock
2015-02-06 23:04:00+00,21107,257,dock
2015-02-06 23:04:00+00,20955,247,dock
2015-02-06 23:04:00+00,16605,382,undock
2015-02-06 23:04:00+00,18435,528,undock
2015-02-06 23:04:00+00,16458,324,undock
2015-02-06 23:04:00+00,21630,485,undock
2015-02-06 23:05:00+00,18791,152,undock
2015-02-06 23:05:00+00,14691,284,undock
2015-02-06 23:06:00+00,17201,403,dock
2015-02-06 23:06:00+00,18490,445,dock
2015-02-06 23:06:00+00,20245,450,dock
2015-02-06 23:06:00+00,15911,395,dock
2015-02-06 23:06:00+00,19728,497,undock
2015-02-06 23:06:00+00,20117,497,undock
2015-02-06 23:06:00+00,19133,382,undock
2015-02-06 23:06:00+00,21150,497,undock
2015-02-06 23:06:00+00,16561,526,undock
2015-02-06 23:06:00+00,19078,270,undock
2015-02-06 23:06:00+00,16531,500,undock
2015-02-06 23:07:00+00,16531,500,dock
2015-02-06 23:07:00+00,19583,432,undock
2015-02-06 23:07:00+00,17148,366,undock
2015-02-06 23:07:00+00,21047,2021,undock
2015-02-06 23:08:00+00,20357,482,dock
2015-02-06 23:08:00+00,19771,500,undock
2015-02-06 23:08:00+00,20846,369,undock
2015-02-06 23:09:00+00,19231,305,dock
2015-02-06 23:09:00+00,15690,143,dock
2015-02-06 23:09:00+00,15313,509,dock
2015-02-06 23:09:00+00,15428,300,undock
2015-02-06 23:09:00+00,19009,293,undock
2015-02-06 23:09:00+00,19531,275,undock
2015-02-06 23:09:00+00,16666,357,undock
2015-02-06 23:10:00+00,21630,444,dock
2015-02-06 23:10:00+00,14691,459,dock
2015-02-06 23:10:00+00,16561,519,dock
2015-02-06 23:10:00+00,19078,242,dock
2015-02-06 23:10:00+00,21047,447,dock
2015-02-06 23:10:00+00,16500,406,undock
2015-02-06 23:10:00+00,18198,445,undock
2015-02-06 23:11:00+00,17148,420,dock
2015-02-06 23:11:00+00,18840,483,undock
2015-02-06 23:11:00+00,15434,483,undock
2015-02-06 23:11:00+00,15189,293,undock
2015-02-06 23:11:00+00,14636,280,undock
2015-02-06 23:11:00+00,21485,368,undock
2015-02-06 23:11:00+00,21151,236,undock
2015-02-06 23:11:00+00,20924,321,undock
2015-02-06 23:12:00+00,19687,404,dock
2015-02-06 23:12:00+00,21150,223,dock
2015-02-06 23:12:00+00,19583,483,dock
2015-02-06 23:12:00+00,16976,335,undock
2015-02-06 23:12:00+00,18093,484,undock
2015-02-06 23:13:00+00,17507,384,dock
2015-02-06 23:13:00+00,20732,265,dock
2015-02-06 23:13:00+00,16458,244,dock
2015-02-06 23:13:00+00,16666,229,dock
2015-02-06 23:13:00+00,21151,445,dock
2015-02-06 23:13:00+00,20924,2000,dock
2015-02-06 23:13:00+00,18891,306,undock
2015-02-06 23:13:00+00,18686,251,undock
2015-02-06 23:13:00+00,16176,376,undock
2015-02-06 23:13:00+00,18660,490,undock
2015-02-06 23:14:00+00,19098,341,dock
2015-02-06 23:14:00+00,18466,356,dock
2015-02-06 23:14:00+00,20846,128,dock
2015-02-06 23:14:00+00,18660,490,dock
2015-02-06 23:15:00+00,19217,393,dock
2015-02-06 23:15:00+00,17276,504,dock
2015-02-06 23:15:00+00,18435,477,dock
2015-02-06 23:15:00+00,19771,423,dock
2015-02-06 23:15:00+00,19531,270,dock
2015-02-06 23:15:00+00,18111,290,undock
2015-02-06 23:15:00+00,15687,392,undock
2015-02-06 23:16:00+00,19803,393,dock
2015-02-06 23:16:00+00,15876,334,dock
2015-02-06 23:16:00+00,19133,268,dock
2015-02-06 23:16:00+00,16176,417,dock
2015-02-06 23:17:00+00,17693,361,dock
2015-02-06 23:17:00+00,21124,128,dock
2015-02-06 23:17:00+00,17219,281,undock
2015-02-06 23:17:00+00,14769,492,undock
2015-02-06 23:18:00+00,20117,453,dock
2015-02-06 23:18:00+00,19009,545,dock
2015-02-06 23:18:00+00,18686,293,dock
2015-02-06 23:18:00+00,15545,440,undock
2015-02-06 23:18:00+00,19103,295,undock
2015-02-06 23:18:00+00,19443,308,undock
2015-02-06 23:18:00+00,17190,369,undock
2015-02-06 23:19:00+00,15428,537,dock
2015-02-06 23:19:00+00,15687,391,dock
2015-02-06 23:19:00+00,20942,317,undock
2015-02-06 23:20:00+00,20158,461,undock
2015-02-06 23:20:00+00,20554,263,undock
2015-02-06 23:20:00+00,19507,401,undock
2015-02-06 23:20:00+00,16561,519,undock
2015-02-06 23:20:00+00,16050,335,undock
2015-02-06 23:21:00+00,19728,521,dock
2015-02-06 23:21:00+00,18093,490,dock
2015-02-06 23:21:00+00,21072,476,undock
2015-02-06 23:21:00+00,19652,151,undock
2015-02-06 23:22:00+00,16994,393,dock
2015-02-06 23:22:00+00,21485,410,dock
2015-02-06 23:22:00+00,16976,482,dock
2015-02-06 23:22:00+00,14769,474,dock
2015-02-06 23:22:00+00,15646,265,undock
2015-02-06 23:22:00+00,19153,430,undock
2015-02-06 23:23:00+00,17219,500,dock
2015-02-06 23:23:00+00,16050,252,dock
2015-02-06 23:23:00+00,15085,461,undock
2015-02-06 23:24:00+00,18198,284,dock
2015-02-06 23:24:00+00,17190,496,dock
2015-02-06 23:24:00+00,20942,504,dock
2015-02-06 23:24:00+00,19652,268,dock
2015-02-06 23:24:00+00,17910,446,undock
2015-02-06 23:24:00+00,18702,523,undock
2015-02-06 23:25:00+00,19443,340,dock
2015-02-06 23:25:00+00,17336,345,undock
2015-02-06 23:25:00+00,16341,479,undock
2015-02-06 23:26:00+00,15354,446,dock
2015-02-06 23:26:00+00,16500,331,dock
2015-02-06 23:26:00+00,15545,477,dock
2015-02-06 23:26:00+00,19103,312,dock
2015-02-06 23:26:00+00,15815,472,undock
2015-02-06 23:27:00+00,18111,527,dock
2015-02-06 23:28:00+00,16561,477,dock
2015-02-06 23:28:00+00,18702,450,dock
2015-02-06 23:28:00+00,15815,527,dock
2015-02-06 23:28:00+00,21502,382,undock
2015-02-06 23:28:00+00,17965,520,undock
2015-02-06 23:28:00+00,21299,505,undock
2015-02-06 23:28:00+00,14563,470,undock
2015-02-06 23:29:00+00,18791,467,dock
2015-02-06 23:29:00+00,19153,421,dock
2015-02-06 23:29:00+00,19430,453,undock
2015-02-06 23:29:00+00,21293,160,undock
2015-02-06 23:30:00+00,19507,79,dock
2015-02-06 23:30:00+00,17910,474,dock
2015-02-06 23:30:00+00,15286,483,undock
2015-02-06 23:31:00+00,21072,498,dock
2015-02-06 23:31:00+00,15646,317,dock
2015-02-06 23:31:00+00,17016,449,undock
2015-02-06 23:31:00+00,17954,295,undock
2015-02-06 23:31:00+00,18975,223,undock
2015-02-06 23:32:00+00,14636,305,dock
2015-02-06 23:32:00+00,14563,435,dock
2015-02-06 23:32:00+00,17562,483,undock
2015-02-06 23:32:00+00,14986,473,undock
2015-02-06 23:33:00+00,16341,530,dock
2015-02-06 23:33:00+00,21670,335,undock
2015-02-06 23:33:00+00,21212,474,undock
2015-02-06 23:33:00+00,21106,385,undock
2015-02-06 23:33:00+00,17269,160,undock
2015-02-06 23:33:00+00,17432,340,undock
2015-02-06 23:34:00+00,20554,341,dock
2015-02-06 23:34:00+00,21299,488,dock
2015-02-06 23:34:00+00,17025,297,undock
2015-02-06 23:34:00+00,20357,482,undock
2015-02-06 23:34:00+00,18924,294,undock
2015-02-06 23:34:00+00,17737,379,undock
2015-02-06 23:34:00+00,17032,384,undock
2015-02-06 23:35:00+00,15085,318,dock
2015-02-06 23:35:00+00,15286,445,dock
2015-02-06 23:35:00+00,18975,405,dock
2015-02-06 23:35:00+00,15849,505,undock
2015-02-06 23:35:00+00,17537,310,undock
2015-02-06 23:36:00+00,17400,384,dock
2015-02-06 23:36:00+00,17269,528,dock
2015-02-06 23:36:00+00,17432,307,dock
2015-02-06 23:36:00+00,17360,312,undock
2015-02-06 23:37:00+00,20158,295,dock
2015-02-06 23:37:00+00,17965,153,dock
2015-02-06 23:38:00+00,16311,507,dock
2015-02-06 23:38:00+00,18891,450,dock
2015-02-06 23:38:00+00,17336,488,dock
2015-02-06 23:38:00+00,17032,274,dock
2015-02-06 23:38:00+00,17537,323,dock
2015-02-06 23:38:00+00,19729,448,undock
2015-02-06 23:39:00+00,21502,268,dock
2015-02-06 23:39:00+00,17954,341,dock
2015-02-06 23:39:00+00,14986,349,dock
2015-02-06 23:39:00+00,20899,161,undock
2015-02-06 23:39:00+00,14563,435,undock
2015-02-06 23:39:00+00,21220,237,undock
2015-02-06 23:40:00+00,16605,437,dock
2015-02-06 23:40:00+00,15189,360,dock
2015-02-06 23:40:00+00,21212,487,dock
2015-02-06 23:40:00+00,21106,2017,dock
2015-02-06 23:40:00+00,21523,528,undock
2015-02-06 23:40:00+00,19820,375,undock
2015-02-06 23:41:00+00,17562,411,dock
2015-02-06 23:41:00+00,18924,358,dock
2015-02-06 23:41:00+00,17737,537,dock
2015-02-06 23:41:00+00,18472,518,undock
2015-02-06 23:41:00+00,16565,327,undock
2015-02-06 23:42:00+00,19430,504,dock
2015-02-06 23:42:00+00,21293,489,dock
2015-02-06 23:42:00+00,15849,448,dock
2015-02-06 23:42:00+00,20714,438,undock
2015-02-06 23:43:00+00,21670,537,dock
2015-02-06 23:43:00+00,21220,445,dock
2015-02-06 23:43:00+00,20333,368,undock
2015-02-06 23:43:00+00,17234,438,undock
2015-02-06 23:43:00+00,16450,267,undock
2015-02-06 23:43:00+00,20885,82,undock
2015-02-06 23:44:00+00,17360,2009,dock
2015-02-06 23:44:00+00,14563,434,dock
2015-02-06 23:45:00+00,18840,416,dock
2015-02-06 23:45:00+00,15434,416,dock
2015-02-06 23:45:00+00,19729,72,dock
2015-02-06 23:45:00+00,18408,486,undock
2015-02-06 23:45:00+00,15535,313,undock
2015-02-06 23:46:00+00,20357,546,dock
2015-02-06 23:46:00+00,16565,327,dock
2015-02-06 23:46:00+00,19703,463,undock
2015-02-06 23:47:00+00,19820,345,dock
2015-02-06 23:47:00+00,21171,348,undock
2015-02-06 23:47:00+00,18249,465,undock
2015-02-06 23:48:00+00,19703,509,dock
2015-02-06 23:48:00+00,19146,523,undock
2015-02-06 23:48:00+00,15313,509,undock
2015-02-06 23:49:00+00,21523,504,dock
2015-02-06 23:49:00+00,20885,340,dock
2015-02-06 23:49:00+00,18469,274,undock
2015-02-06 23:49:00+00,18929,402,undock
2015-02-06 23:50:00+00,16450,448,dock
2015-02-06 23:50:00+00,15535,419,dock
2015-02-06 23:50:00+00,15313,434,dock
2015-02-06 23:50:00+00,19009,545,undock
2015-02-06 23:50:00+00,17102,325,undock
2015-02-06 23:51:00+00,17025,350,dock
2015-02-06 23:51:00+00,18686,293,undock
2015-02-06 23:51:00+00,15377,402,undock
2015-02-06 23:51:00+00,17844,383,undock
2015-02-06 23:52:00+00,20899,160,dock
2015-02-06 23:52:00+00,20714,297,dock
2015-02-06 23:52:00+00,17234,297,dock
2015-02-06 23:52:00+00,18249,492,dock
2015-02-06 23:52:00+00,21040,361,undock
2015-02-06 23:53:00+00,18472,492,dock
2015-02-06 23:53:00+00,20333,531,dock
2015-02-06 23:53:00+00,19480,503,undock
2015-02-06 23:53:00+00,21130,324,undock
2015-02-06 23:53:00+00,16934,496,undock
2015-02-06 23:53:00+00,20745,484,undock
2015-02-06 23:54:00+00,16811,464,undock
2015-02-06 23:54:00+00,21259,301,undock
2015-02-06 23:54:00+00,15618,439,undock
2015-02-06 23:54:00+00,17370,497,undock
2015-02-06 23:55:00+00,19146,318,dock
2015-02-06 23:55:00+00,15377,472,dock
2015-02-06 23:55:00+00,19430,504,undock
2015-02-06 23:55:00+00,18303,510,undock
2015-02-06 23:55:00+00,20360,254,undock
2015-02-06 23:56:00+00,17844,435,dock
2015-02-06 23:56:00+00,20745,318,dock
2015-02-06 23:56:00+00,21564,470,undock
2015-02-06 23:56:00+00,21575,482,undock
2015-02-06 23:57:00+00,18929,403,dock
2015-02-06 23:57:00+00,17102,438,dock
2015-02-06 23:57:00+00,21014,461,undock
2015-02-06 23:58:00+00,19009,402,dock
2015-02-06 23:58:00+00,16934,435,dock
2015-02-06 23:58:00+00,17797,252,undock
2015-02-06 23:58:00+00,16975,324,undock
2015-02-06 23:59:00+00,19820,345,undock
2015-02-06 23:59:00+00,19487,263,undock
2015-02-06 23:59:00+00,15426,401,undock
